rent,bed,bath,school,elemenatary_school,middle_school,high_school,car_commute_percent,total_amenties,laundry,ac,dishwasher,washer,dryer,fridge,pet_allowed,parking,restaurant,grocery,nightlife,area_Allston,area_Back Bay/ Beacon Hill,area_Central,area_Charlestown,area_Dorchester,area_East Boston,area_Fenway,area_Hyde Park,area_Jamaica Plain,area_Mattapan,area_Mission Hill,area_Roslindale,area_Roxbury,area_South Boston,area_South End,area_West Roxbury,property_type_apartment,property_type_condo,property_type_multifamily,property_type_singlefamily,property_type_townhouse,crime_High,crime_Highest,crime_Low,crime_Lowest,crime_Moderate,area
2800,4.0,1.5,11,5,3,3,55,3,1,0,0,1,1,0,1,0,167,36,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Dorchester
1550,1.0,1.0,11,5,3,3,55,1,0,0,1,0,0,0,1,1,149,28,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Dorchester
2600,2.0,1.5,7,3,2,2,54,4,1,1,0,1,1,0,1,0,64,17,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Dorchester
2500,3.0,1.0,17,5,6,6,63,5,1,0,1,1,1,1,1,0,116,26,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Dorchester
700,1.0,0.0,9,5,4,0,54,0,0,0,0,0,0,0,0,1,133,34,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Dorchester
3400,3.0,2.0,20,6,7,7,63,4,1,0,1,1,1,0,1,0,116,26,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Dorchester
1600,2.0,1.0,8,5,3,0,54,1,1,0,0,0,0,0,1,0,139,32,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Dorchester
2400,3.0,1.0,18,6,6,6,63,1,0,0,0,0,0,1,0,0,150,32,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Dorchester
750,1.0,0.0,14,6,4,4,54,0,0,0,0,0,0,0,1,0,141,32,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Dorchester
900,1.0,0.0,12,6,3,3,63,4,1,0,0,1,1,1,1,1,168,34,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Dorchester
900,1.0,0.0,12,6,3,3,63,4,1,0,0,1,1,1,1,1,168,34,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Dorchester
2800,4.0,1.5,11,5,3,3,55,2,1,1,0,0,0,0,1,0,167,36,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Dorchester
2200,3.0,1.0,13,5,4,4,55,1,1,0,0,0,0,0,1,0,172,37,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Dorchester
3060,4.0,1.5,7,5,2,0,55,0,0,0,0,0,0,0,1,0,187,44,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Dorchester
1625,1.0,1.0,14,6,4,4,54,2,1,0,0,0,0,1,1,0,119,28,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Dorchester
4200,4.0,2.0,12,4,4,4,63,5,1,0,1,1,1,1,1,0,140,37,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Dorchester
1100,1.0,0.0,14,6,4,4,54,5,1,0,1,1,1,1,1,0,134,36,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Dorchester
2700,3.0,1.0,17,7,5,5,55,5,1,0,1,1,1,1,0,0,178,36,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Dorchester
1900,2.0,1.0,15,7,4,4,63,0,0,0,0,0,0,0,0,0,152,33,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Dorchester
2500,3.0,1.5,17,5,6,6,63,0,0,0,0,0,0,0,0,0,151,33,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Dorchester
1850,2.0,1.0,8,5,3,0,54,0,0,0,0,0,0,0,1,0,139,32,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Dorchester
3990,1.0,1.0,13,5,4,4,20,5,1,0,1,1,1,1,1,1,148,30,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Dorchester
4600,5.0,2.0,17,7,5,5,55,6,1,1,1,1,1,1,0,0,167,36,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Dorchester
1800,1.0,1.0,11,5,3,3,54,2,1,0,0,0,0,1,1,1,117,28,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Dorchester
2500,2.0,1.5,13,5,4,4,55,3,1,0,0,1,1,0,1,1,180,43,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Dorchester
1800,2.0,1.0,8,5,3,0,54,5,1,0,1,1,1,1,0,0,139,32,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Dorchester
2000,2.0,1.5,7,3,2,2,54,3,1,0,0,1,1,0,1,0,64,17,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Dorchester
2200,3.0,1.0,14,6,4,4,54,0,0,0,0,0,0,0,1,0,141,32,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Dorchester
900,1.0,0.0,7,3,2,2,54,5,1,0,1,1,1,1,1,1,104,24,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Dorchester
3900,5.0,1.0,18,8,5,5,55,5,1,0,1,1,1,1,0,0,174,38,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Dorchester
900,1.0,0.0,12,6,3,3,63,4,1,0,0,1,1,1,1,1,168,34,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Dorchester
2395,3.0,1.0,13,5,4,4,55,1,1,0,0,0,0,0,1,0,174,42,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Dorchester
2595,3.0,1.0,18,8,5,5,53,5,1,0,1,1,1,1,1,1,159,33,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Jamaica Plain
3100,4.0,1.0,10,6,2,2,53,5,1,0,1,1,1,1,1,1,129,30,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Jamaica Plain
2400,2.0,1.0,23,9,7,7,42,6,1,1,1,1,1,1,0,0,190,33,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Jamaica Plain
2950,3.0,1.0,23,9,7,7,42,5,1,0,1,1,1,1,1,1,202,35,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Jamaica Plain
2600,3.0,1.0,22,10,6,6,42,5,1,0,1,1,1,1,1,1,226,37,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Jamaica Plain
3250,4.0,2.0,9,3,3,3,42,5,1,0,1,1,1,1,0,0,115,25,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Jamaica Plain
2295,2.0,1.0,25,9,8,8,21,3,1,0,0,1,1,0,0,0,298,34,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Jamaica Plain
1900,1.0,1.0,23,9,7,7,42,3,0,1,1,0,0,1,0,0,190,33,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Jamaica Plain
3150,2.0,1.0,25,9,8,8,42,5,1,0,1,1,1,1,0,0,290,36,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Jamaica Plain
1875,1.0,1.0,25,9,8,8,21,1,1,0,0,0,0,0,1,1,298,34,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Jamaica Plain
2300,1.0,1.0,25,9,8,8,21,5,1,0,1,1,1,1,0,0,285,34,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Jamaica Plain
2900,3.0,1.0,25,9,8,8,42,5,1,0,1,1,1,1,0,0,290,36,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Jamaica Plain
2600,2.0,1.0,25,9,8,8,42,2,0,0,1,0,0,1,0,0,285,34,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Jamaica Plain
3000,3.0,1.0,26,10,8,8,42,5,1,1,1,1,1,0,1,1,191,33,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Jamaica Plain
2150,1.0,1.0,23,9,7,7,42,6,1,1,1,1,1,1,0,0,190,33,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Jamaica Plain
2500,3.0,1.0,17,7,5,5,42,0,0,0,0,0,0,0,0,0,171,34,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Jamaica Plain
2100,1.0,1.0,23,9,7,7,42,6,1,1,1,1,1,1,0,0,190,33,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Jamaica Plain
2745,3.0,1.0,19,9,5,5,53,3,1,0,0,1,1,0,0,1,169,35,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Jamaica Plain
2050,2.0,1.0,16,8,4,4,53,0,0,0,0,0,0,0,0,0,173,38,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Jamaica Plain
2800,2.0,1.0,6,2,2,2,42,1,0,0,1,0,0,0,1,1,75,17,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Jamaica Plain
3375,3.0,1.0,12,4,4,4,42,5,1,0,1,1,1,1,0,1,106,23,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Jamaica Plain
4000,4.0,2.0,25,9,8,8,42,5,1,0,1,1,1,1,0,1,195,35,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Jamaica Plain
2000,1.0,1.0,23,9,7,7,42,5,1,0,1,1,1,1,0,0,190,33,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Jamaica Plain
965,1.0,1.0,8,4,2,2,42,2,0,0,1,0,1,0,1,0,120,26,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Jamaica Plain
800,1.0,1.0,10,6,2,2,42,1,0,0,1,0,0,0,1,0,119,25,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Jamaica Plain
2900,3.0,1.0,25,9,8,8,42,0,0,0,0,0,0,0,1,0,254,40,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Jamaica Plain
2400,2.0,1.0,23,9,7,7,42,6,1,1,1,1,1,1,0,0,190,33,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Jamaica Plain
3000,4.0,1.0,10,6,2,2,42,4,1,0,1,1,1,0,0,0,123,28,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Jamaica Plain
2400,4.0,1.0,12,6,3,3,53,2,1,0,1,0,0,0,1,1,140,33,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Jamaica Plain
3400,5.0,1.0,6,2,2,2,42,1,1,0,0,0,0,0,1,1,71,18,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Jamaica Plain
3850,4.0,2.0,2,1,1,0,42,0,0,0,0,0,0,0,1,0,83,17,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Jamaica Plain
3150,3.0,1.0,25,9,8,8,42,0,0,0,0,0,0,0,0,0,285,34,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Jamaica Plain
3750,3.0,1.0,25,9,8,8,42,5,1,0,1,1,1,1,0,1,195,35,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Jamaica Plain
1850,1.0,1.0,16,8,4,4,53,6,1,1,1,1,1,1,1,1,178,40,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Jamaica Plain
3295,3.0,1.0,12,4,4,4,42,5,1,0,1,1,1,1,0,1,106,23,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Jamaica Plain
3200,4.0,1.0,16,8,4,4,53,1,0,0,0,0,0,1,1,1,138,31,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Jamaica Plain
2295,2.0,1.0,25,9,8,8,21,4,1,0,0,1,1,1,1,1,298,34,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Jamaica Plain
2700,3.0,1.0,20,8,6,6,42,3,1,0,0,1,1,0,0,1,207,36,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Jamaica Plain
1750,3.0,1.0,4,2,1,1,59,0,0,0,0,0,0,0,1,0,61,13,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Mattapan
2800,2.0,1.0,20,8,6,6,59,1,1,0,0,0,0,0,1,1,82,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Mattapan
2300,2.0,1.0,20,8,6,6,59,0,0,0,0,0,0,0,1,0,66,13,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Mattapan
2200,2.0,1.0,11,6,5,0,59,1,1,0,0,0,0,0,1,0,71,18,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mattapan
1000,3.0,1.0,5,3,2,0,59,4,1,1,0,1,1,0,1,0,69,14,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Mattapan
2500,3.0,1.0,5,3,2,0,59,1,1,0,0,0,0,0,1,1,69,15,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Mattapan
2600,3.0,1.0,17,7,5,5,59,2,1,1,0,0,0,0,1,0,67,11,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Mattapan
3000,4.0,1.0,13,5,4,4,59,0,0,0,0,0,0,0,1,0,61,12,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Mattapan
2500,3.0,1.0,5,3,2,0,59,0,0,0,0,0,0,0,0,1,72,14,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Mattapan
2600,1.0,1.0,4,2,1,1,54,4,1,1,0,1,1,0,1,1,42,12,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Mattapan
3200,4.0,1.0,5,3,2,0,59,0,0,0,0,0,0,0,1,1,68,14,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Mattapan
2600,4.0,1.0,5,3,2,0,59,2,1,1,0,0,0,0,1,1,69,15,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Mattapan
2500,3.0,1.0,21,9,6,6,59,2,1,0,0,0,0,1,1,0,83,18,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mattapan
2850,4.0,1.0,15,5,5,5,54,2,0,0,1,0,0,1,0,0,84,17,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mattapan
2850,4.0,1.0,5,3,2,0,54,4,1,1,0,1,1,0,1,1,75,16,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Mattapan
3550,4.0,2.0,13,5,4,4,54,0,0,0,0,0,0,0,1,0,90,19,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Mattapan
2300,4.0,2.0,7,4,3,0,59,1,1,0,0,0,0,0,1,1,72,17,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mattapan
1700,1.0,1.0,7,3,2,2,59,5,1,0,1,1,1,1,1,0,87,18,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Mattapan
2250,3.0,1.0,12,7,5,0,59,1,1,0,0,0,0,0,1,1,63,15,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Mattapan
2900,3.0,1.0,14,6,4,4,54,2,1,0,1,0,0,0,1,0,92,21,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Mattapan
3100,4.0,1.0,13,5,4,4,59,0,0,0,0,0,0,0,1,0,64,13,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Mattapan
3000,4.0,1.0,15,5,5,5,54,2,0,0,1,0,0,1,0,0,84,17,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mattapan
2500,1.0,1.0,3,1,0,2,21,3,0,1,1,0,0,1,1,0,76,18,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Mattapan
1950,2.0,1.0,19,7,6,6,54,5,1,0,1,1,1,1,1,0,101,19,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Mattapan
2250,3.0,1.0,5,3,2,0,59,3,1,0,0,1,1,0,0,0,72,14,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Mattapan
2300,3.0,1.0,14,6,4,4,54,0,0,0,0,0,0,0,1,0,90,20,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Mattapan
1900,2.0,1.0,12,6,3,3,59,3,1,1,0,0,0,1,1,1,59,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Mattapan
2500,3.0,1.0,21,9,6,6,59,2,1,0,0,0,0,1,1,0,83,18,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mattapan
2300,3.0,1.0,6,3,3,0,59,1,0,0,0,0,0,1,1,0,68,15,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Mattapan
2300,3.0,1.0,13,5,4,4,59,2,0,0,1,0,0,1,1,0,57,11,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Mattapan
800,1.0,0.0,5,3,2,0,59,3,1,0,0,1,1,0,0,0,72,14,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Mattapan
2800,4.0,1.0,20,8,6,6,59,0,0,0,0,0,0,0,1,0,62,15,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mattapan
2800,3.0,1.0,16,6,5,5,54,0,0,0,0,0,0,0,1,0,96,18,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mattapan
1837,2.0,1.5,12,6,3,3,59,3,0,1,1,0,0,1,1,1,58,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Mattapan
2750,3.0,1.0,11,6,5,0,59,3,0,1,1,0,0,1,1,0,63,15,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Mattapan
2320,2.0,1.0,20,8,6,6,59,1,0,0,0,0,0,1,0,1,75,20,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Mattapan
2600,3.0,1.0,16,6,5,5,54,0,0,0,0,0,0,0,1,0,96,18,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mattapan
1850,2.0,1.0,20,8,6,6,59,3,1,1,0,0,0,1,1,1,82,20,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Mattapan
2350,2.0,1.0,20,8,6,6,59,0,0,0,0,0,0,0,0,0,75,20,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Mattapan
1995,2.0,2.0,5,3,2,0,59,4,1,1,0,1,1,0,1,1,68,14,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mattapan
1850,2.0,1.0,10,6,4,0,59,2,1,0,0,0,0,1,1,1,61,15,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mattapan
2600,3.0,1.0,14,6,4,4,54,0,0,0,0,0,0,0,1,0,88,20,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Mattapan
2400,2.0,1.0,20,8,6,6,54,0,0,0,0,0,0,0,1,0,97,18,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Mattapan
2200,2.0,1.0,12,4,4,4,54,1,0,0,0,0,0,1,1,0,88,19,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Mattapan
1200,3.0,2.0,4,1,0,3,59,6,1,1,1,1,1,1,1,0,78,18,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Mattapan
3000,3.0,1.0,2,1,1,0,66,3,1,0,0,1,1,0,1,0,83,21,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
2300,3.0,1.0,2,2,0,0,66,3,1,0,0,1,1,0,1,0,79,15,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
2600,3.0,2.0,7,3,2,2,66,4,1,1,0,1,1,0,1,1,73,19,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
1800,2.0,1.0,12,4,4,4,66,0,0,0,0,0,0,0,1,0,75,18,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
3400,3.0,2.0,13,5,4,4,66,6,1,1,1,1,1,1,1,0,73,17,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
2400,2.0,1.0,1,1,0,0,66,2,0,0,1,0,0,1,1,0,83,15,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
3795,2.0,2.0,10,4,3,3,66,3,1,0,0,1,1,0,1,0,78,17,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Roslindale
2350,3.0,1.0,13,5,4,4,66,0,0,0,0,0,0,0,1,0,67,17,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Roslindale
2580,3.0,1.5,1,1,0,0,66,5,1,0,1,1,1,1,1,1,83,19,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Roslindale
2600,2.0,1.0,3,2,1,0,66,4,1,1,0,1,1,0,1,0,80,17,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Roslindale
1000,3.0,1.5,4,3,1,0,66,3,1,0,0,1,1,0,1,0,79,18,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
2400,2.0,2.0,2,2,0,0,66,6,1,1,1,1,1,1,1,1,79,16,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
2145,2.0,1.0,3,2,1,0,66,3,1,0,0,1,1,0,0,0,73,19,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
1900,1.0,1.0,8,4,2,2,66,1,0,1,0,0,0,0,1,0,82,19,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
2550,3.0,2.0,7,3,2,2,66,3,0,1,1,0,0,1,1,0,84,19,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
2200,2.0,1.0,7,3,2,2,66,1,0,0,0,0,0,1,1,0,84,19,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Roslindale
