rent,area,property_type,bed,bath,school,elemenatary_school,middle_school,high_school,crime,car_commute_percent,total_amenties,laundary,ac,dishwasher,washer,dryer,fridge,pet_allowed,parking,restaurant,grocery,nightlife,url
3000,South End,multifamily,2.0,1.0,12,4,4,4,Low,32,3,0,0,0,1,1,1,1,1,700,102,241,https://www.trulia.com/p/ma/boston/423-shawmut-ave-2-boston-ma-02118--2171809376
2900,South End,multifamily,2.0,1.0,12,4,4,4,Low,32,1,0,0,0,0,0,1,0,0,700,102,241,https://www.trulia.com/p/ma/boston/423-shawmut-ave-32-boston-ma-02118--2171809385
2900,South End,multifamily,2.0,1.0,14,4,5,5,Low,32,1,0,0,0,0,0,1,1,1,783,111,260,https://www.trulia.com/p/ma/boston/601-tremont-st-1-boston-ma-02118--2171575138
3100,South End,multifamily,2.0,1.0,15,5,5,5,Low,32,0,0,0,0,0,0,0,0,0,789,113,259,https://www.trulia.com/p/ma/boston/28-upton-st-a-boston-ma-02118--2313734851
3000,South End,multifamily,2.0,1.0,11,3,4,4,High,32,0,0,0,0,0,0,0,1,0,636,90,231,https://www.trulia.com/p/ma/boston/538-massachusetts-ave-1-boston-ma-02118--2173990181
4225,South End,multifamily,3.0,1.0,14,4,5,5,Highest,32,4,0,0,1,1,1,1,0,0,566,84,203,https://www.trulia.com/p/ma/boston/656-massachusetts-ave-3-boston-ma-02118--2171825678
4050,South End,multifamily,3.0,1.0,14,4,5,5,Highest,32,4,0,0,1,1,1,1,0,0,566,84,203,https://www.trulia.com/p/ma/boston/656-massachusetts-ave-3-boston-ma-02118--2171825678
3850,South End,multifamily,3.0,1.0,7,1,3,3,Moderate,32,0,0,0,0,0,0,0,1,0,605,84,226,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2441006352
3950,South End,multifamily,3.0,1.0,14,4,5,5,Highest,32,0,0,0,0,0,0,0,1,0,566,84,203,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2171828155
2195,South End,multifamily,1.0,1.0,15,5,5,5,Low,32,0,0,0,0,0,0,0,0,0,938,117,332,https://www.trulia.com/p/ma/boston/35-dwight-st-2-boston-ma-02118--2171568466
2400,South End,multifamily,1.0,1.0,9,3,3,3,Highest,32,0,0,0,0,0,0,0,0,0,726,101,253,https://www.trulia.com/p/ma/boston/476-columbus-ave-10-boston-ma-02118--2172407501
4500,South End,multifamily,4.0,1.0,11,3,4,4,High,32,4,0,0,1,1,1,1,0,1,610,85,222,https://www.trulia.com/p/ma/boston/168-northampton-st-3-boston-ma-02118--2171809762
2300,South End,multifamily,1.0,1.0,14,4,5,5,Highest,32,0,0,0,0,0,0,0,1,0,623,95,206,https://www.trulia.com/p/ma/boston/3-worcester-sq-9-boston-ma-02118--2172239220
3000,South End,multifamily,2.0,1.0,11,3,4,4,High,32,0,0,0,0,0,0,0,1,0,533,82,168,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2171808295
2900,South End,multifamily,2.0,1.0,11,3,4,4,High,32,0,0,0,0,0,0,0,1,0,533,82,168,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2172934162
2900,South End,multifamily,2.0,1.0,12,4,4,4,Low,32,0,0,0,0,0,0,0,1,0,700,102,241,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2171826754
3200,South End,multifamily,2.0,1.0,12,4,4,4,Low,32,4,0,0,1,1,1,1,1,0,700,102,241,https://www.trulia.com/p/ma/boston/423-shawmut-ave-31-boston-ma-02118--2171809269
3100,South End,multifamily,2.0,1.0,12,4,4,4,Low,32,4,0,0,1,1,1,1,1,0,700,102,241,https://www.trulia.com/p/ma/boston/423-shawmut-ave-31-boston-ma-02118--2171809269
2300,South End,multifamily,1.0,1.0,11,3,4,4,High,32,1,0,0,0,0,0,1,0,1,627,90,226,https://www.trulia.com/p/ma/boston/554-massachusetts-ave-2f-boston-ma-02118--2174265092
3975,Back Bay,multifamily,3.0,1.0,8,2,3,3,High,32,3,0,1,1,0,0,1,1,0,617,83,229,https://www.trulia.com/p/ma/boston/565-columbus-ave-3a-boston-ma-02118--2174268828
4200,South End,multifamily,3.0,1.0,14,4,5,5,Moderate,32,0,0,0,0,0,0,0,1,0,576,84,203,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2171621670
3390,South End,multifamily,2.0,1.0,12,4,4,4,High,32,4,0,0,1,1,1,1,1,0,979,121,359,https://www.trulia.com/p/ma/boston/148-e-berkeley-st-315-boston-ma-02118--2452455143
3200,Fenway Kenmore,multifamily,2.0,1.0,5,1,2,2,High,32,2,0,0,1,0,0,1,1,0,625,80,229,https://www.trulia.com/p/ma/boston/415-massachusetts-ave-5-boston-ma-02118--2172726436
2400,South End,multifamily,1.0,1.0,14,4,5,5,Highest,32,3,0,0,1,1,1,0,0,0,576,87,202,https://www.trulia.com/p/ma/boston/39-e-springfield-st-1-boston-ma-02118--2171575973
2390,South End,multifamily,1.0,1.0,14,4,5,5,Moderate,32,4,0,0,1,1,1,1,1,1,576,84,203,https://www.trulia.com/p/ma/boston/1750-washington-st-1-boston-ma-02118--2121524498
3150,South End,multifamily,2.0,1.0,15,5,5,5,Lowest,32,2,0,0,1,0,0,1,1,1,832,119,272,https://www.trulia.com/p/ma/boston/85-waltham-st-2-boston-ma-02118--2001453926
4175,South End,apartment,4.0,2.0,14,4,5,5,Highest,32,0,0,0,0,0,0,0,0,0,606,91,210,https://www.trulia.com/c/ma/boston/14-e-springfield-st-14-e-springfield-st-boston-ma-02118--2088318534
3750,South End,multifamily,4.0,2.0,14,4,5,5,Highest,32,3,0,1,0,1,1,0,1,0,606,91,210,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2171826010
6200,South End,multifamily,4.0,2.0,11,3,4,4,Low,32,4,0,0,1,1,1,1,0,0,643,90,232,https://www.trulia.com/p/ma/boston/486-massachusetts-ave-2-boston-ma-02118--2171826461
3000,South End,multifamily,2.0,1.5,12,4,4,4,Low,32,3,0,0,0,1,1,1,1,1,700,102,241,https://www.trulia.com/p/ma/boston/423-shawmut-ave-3-boston-ma-02118--2171809499
3000,South End,multifamily,2.0,2.0,14,4,5,5,Highest,32,2,0,0,0,1,1,0,0,0,566,84,203,https://www.trulia.com/p/ma/boston/656-massachusetts-ave-1-boston-ma-02118--2171825368
3000,South End,multifamily,2.0,2.0,11,3,4,4,Low,32,2,0,0,0,1,1,0,0,0,643,90,232,https://www.trulia.com/p/ma/boston/767-tremont-st-7-boston-ma-02118--2171640990
2500,South End,apartment,1.0,1.0,11,3,4,4,High,32,3,0,1,1,0,0,1,1,0,605,86,225,https://www.trulia.com/c/ma/boston/784-tremont-st-784-tremont-st-boston-ma-02118--1001491296
3200,South End,multifamily,2.0,1.0,10,2,4,4,Low,32,0,0,0,0,0,0,0,1,0,619,87,229,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2172584274
4800,South End,multifamily,4.0,1.0,11,3,4,4,High,32,0,0,0,0,0,0,0,1,0,610,85,222,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2171809701
3100,South End,multifamily,2.0,1.0,15,5,5,5,Lowest,32,0,0,0,0,0,0,0,1,0,789,113,259,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2001447791
2975,Fenway Kenmore,multifamily,2.0,1.0,5,1,2,2,High,32,2,0,0,1,0,0,1,1,0,625,80,229,https://www.trulia.com/p/ma/boston/415-massachusetts-ave-boston-ma-02118--1001446466
3000,South End,multifamily,2.0,1.0,14,4,5,5,Lowest,32,4,0,0,1,1,1,1,1,0,646,96,212,https://www.trulia.com/p/ma/boston/480-shawmut-ave-4b-boston-ma-02118--2001449858
2450,South End,multifamily,1.0,1.0,14,4,5,5,Highest,32,0,0,0,0,0,0,0,1,0,576,87,202,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2171568715
4050,South End,apartment,3.0,2.0,11,3,4,4,High,32,4,0,0,1,1,1,1,0,0,605,86,225,https://www.trulia.com/c/ma/boston/237-northampton-st-237-northampton-st-boston-ma-02118--1001461524
3562,South End,apartment,3.0,1.0,12,4,4,4,High,32,0,0,0,0,0,0,0,1,0,979,121,359,https://www.trulia.com/c/ma/boston/the-lofts-at-east-berkeley-160-e-berkeley-st-boston-ma-02118--1001444793
3200,South End,multifamily,2.0,1.0,10,2,4,4,Low,32,2,0,0,0,1,1,0,0,0,619,87,229,https://www.trulia.com/p/ma/boston/467-massachusetts-ave-2-boston-ma-02118--2172584272
2900,South End,multifamily,2.0,1.5,6,2,2,2,High,32,0,0,0,0,0,0,0,1,0,658,106,219,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2174241979
3300,South End,multifamily,2.0,1.0,9,3,3,3,Lowest,32,0,0,0,0,0,0,0,1,0,803,115,270,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2197890505
3400,South End,multifamily,2.0,1.0,14,4,5,5,Highest,32,0,0,0,0,0,0,0,1,0,576,87,202,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2172899807
3300,South End,multifamily,2.0,1.0,9,3,3,3,Lowest,32,5,0,1,1,1,1,1,1,0,803,115,270,https://www.trulia.com/p/ma/boston/126-union-park-st-g-boston-ma-02118--2297396852
4600,South End,multifamily,4.0,2.0,14,4,5,5,Highest,32,0,0,0,0,0,0,0,1,0,606,91,210,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2346520848
4000,South End,multifamily,3.0,2.0,11,3,4,4,High,32,0,0,0,0,0,0,0,1,0,565,86,189,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2184532125
3600,South End,multifamily,2.0,1.0,12,4,4,4,Highest,32,2,0,0,0,1,1,0,0,0,726,101,253,https://www.trulia.com/p/ma/boston/163-w-newton-st-a-boston-ma-02118--2175604380
3500,South End,multifamily,2.0,1.0,6,2,2,2,High,32,4,0,0,1,1,1,1,1,0,658,106,219,https://www.trulia.com/p/ma/boston/601-albany-st-202-boston-ma-02118--2171810122
2400,South End,multifamily,1.0,1.0,9,3,3,3,Highest,32,0,0,0,0,0,0,0,0,0,726,101,253,https://www.trulia.com/p/ma/boston/476-columbus-ave-7-boston-ma-02118--2479195519
3790,South End,multifamily,2.0,1.0,12,4,4,4,High,32,4,0,0,1,1,1,1,1,0,979,121,359,https://www.trulia.com/p/ma/boston/148-e-berkeley-st-304-boston-ma-02118--2452455142
2800,South End,multifamily,1.0,1.0,12,4,4,4,Low,32,0,0,0,0,0,0,0,1,0,700,102,241,https://www.trulia.com/p/ma/boston/423-shawmut-ave-1-boston-ma-02118--2171568967
3400,South End,multifamily,2.0,1.0,11,3,4,4,High,32,3,0,0,1,1,1,0,1,1,533,82,168,https://www.trulia.com/p/ma/boston/11-newcomb-st-2-boston-ma-02118--2171808290
3500,South End,multifamily,2.0,1.0,14,4,5,5,Highest,32,0,0,0,0,0,0,0,1,0,792,106,263,https://www.trulia.com/p/ma/boston/143-w-canton-st-4-boston-ma-02118--2088318503
3325,South End,apartment,3.0,2.5,11,3,4,4,High,32,5,0,1,1,1,1,1,0,0,533,82,168,https://www.trulia.com/c/ma/boston/11-newcomb-st-11-newcomb-st-boston-ma-02118--2001445212
4400,South End,multifamily,4.0,2.0,14,4,5,5,Highest,32,0,0,0,0,0,0,0,1,0,606,91,210,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2171575562
2775,South End,multifamily,1.0,1.0,6,2,2,2,High,32,0,0,0,0,0,0,0,1,0,658,106,219,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2172410623
3200,South End,multifamily,2.0,1.5,12,4,4,4,Low,32,3,0,0,0,1,1,1,1,1,700,102,241,https://www.trulia.com/p/ma/boston/423-shawmut-ave-3-boston-ma-02118--2171809499
3500,South End,multifamily,2.0,1.0,15,5,5,5,Lowest,32,0,0,0,0,0,0,0,1,0,832,119,272,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2171945043
3600,South End,multifamily,2.0,1.0,15,5,5,5,Lowest,32,0,0,0,0,0,0,0,1,0,849,122,278,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2001453131
3550,South End,multifamily,2.0,1.0,6,2,2,2,High,32,0,0,0,0,0,0,0,1,0,658,106,219,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2172406771
4700,South End,multifamily,3.0,1.0,9,3,3,3,Moderate,32,5,0,1,1,1,1,1,0,0,674,95,238,https://www.trulia.com/p/ma/boston/148-worcester-st-4-boston-ma-02118--2001445937
5600,South End,multifamily,4.0,1.0,7,1,3,3,Moderate,32,0,0,0,0,0,0,0,1,0,618,82,225,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2001451815
4400,South End,multifamily,3.0,1.0,14,4,5,5,Moderate,32,3,0,0,1,1,1,0,0,0,576,84,203,https://www.trulia.com/p/ma/boston/1750-washington-st-8-boston-ma-02118--2171568511
2700,South End,multifamily,1.0,1.0,15,5,5,5,Low,32,0,0,0,0,0,0,0,1,0,820,118,265,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2172024219
2700,Back Bay,multifamily,1.0,1.0,8,2,3,3,High,32,0,0,0,0,0,0,0,1,0,645,85,231,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2001446554
2725,South End,multifamily,1.0,1.0,6,2,2,2,High,32,0,0,0,0,0,0,0,1,0,658,106,219,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2172136730
4047,South End,apartment,3.0,2.0,9,3,3,3,High,32,5,0,1,1,1,1,1,1,1,792,111,253,https://www.trulia.com/c/ma/boston/girard-50-malden-st-boston-ma-02118--2282856905
6200,South End,multifamily,4.0,2.0,11,3,4,4,Low,32,0,0,0,0,0,0,0,1,0,643,90,232,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2171827092
2850,South End,multifamily,1.0,1.0,9,3,3,3,Moderate,32,5,0,1,1,1,1,1,1,0,982,119,364,https://www.trulia.com/p/ma/boston/460-harrison-ave-boston-ma-02118--2120218774
3200,South End,multifamily,2.0,2.0,14,4,5,5,Highest,32,0,0,0,0,0,0,0,1,0,566,84,203,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2171480451
3200,South End,multifamily,2.0,1.5,12,4,4,4,Low,32,0,0,0,0,0,0,0,1,0,700,102,241,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2174241886
3100,South End,multifamily,2.0,1.5,11,3,4,4,High,32,0,0,0,0,0,0,0,1,0,533,82,168,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2171808440
2925,South End,multifamily,1.0,1.0,6,2,2,2,High,32,0,0,0,0,0,0,0,1,0,658,106,219,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2171810102
2925,South End,multifamily,1.0,1.0,6,2,2,2,High,32,0,0,0,0,0,0,0,1,0,658,106,219,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2171810078
4400,South End,multifamily,3.0,1.0,7,1,3,3,Moderate,32,0,0,0,0,0,0,0,1,0,617,86,217,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2001451834
4950,South End,multifamily,4.0,2.0,8,2,3,3,High,32,0,0,0,0,0,0,0,1,0,610,85,222,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2365896671
4600,South End,multifamily,3.0,2.5,11,3,4,4,High,32,4,0,0,1,1,1,1,0,0,533,82,168,https://www.trulia.com/p/ma/boston/11-newcomb-st-1-boston-ma-02118--2171808289
3800,South End,multifamily,2.0,1.0,14,4,5,5,Highest,32,0,0,0,0,0,0,0,1,0,576,87,202,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2374395509
3475,South End,multifamily,2.0,1.5,6,2,2,2,High,32,0,0,0,0,0,0,0,1,0,658,106,219,https://www.trulia.com/p/ma/boston/601-albany-st-407-boston-ma-02118--2171810078
2450,South End,multifamily,1.0,1.0,9,3,3,3,Highest,32,0,0,0,0,0,0,0,0,0,726,101,253,https://www.trulia.com/p/ma/boston/476-columbus-ave-10-boston-ma-02118--2172407501
3000,Back Bay,multifamily,1.0,1.0,8,2,3,3,High,32,2,0,0,0,1,1,0,0,1,617,83,229,https://www.trulia.com/p/ma/boston/4-wellington-st-2-boston-ma-02118--2172409400
4800,South End,multifamily,4.0,2.0,14,4,5,5,Highest,32,3,0,0,1,1,1,0,0,1,606,91,210,https://www.trulia.com/p/ma/boston/14-e-springfield-st-4-boston-ma-02118--2171826010
3400,South End,multifamily,2.0,2.0,12,4,4,4,Low,32,5,0,1,1,1,1,1,1,1,941,122,333,https://www.trulia.com/p/ma/boston/460-harrison-ave-325s-boston-ma-02118--2460553172
4000,South End,multifamily,2.0,1.0,11,3,4,4,High,32,0,0,0,0,0,0,0,1,0,636,90,231,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2172830192
4500,South End,multifamily,2.0,1.5,11,3,4,4,High,32,3,0,1,0,1,1,0,1,0,533,82,168,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2171808290
3700,South End,multifamily,2.0,1.5,6,2,2,2,High,32,0,0,0,0,0,0,0,1,0,658,106,219,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2171810106
3000,South End,multifamily,1.0,1.0,9,3,3,3,Low,32,0,0,0,0,0,0,0,1,0,687,97,241,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2441006350
3800,South End,multifamily,2.0,1.0,14,4,5,5,Highest,32,0,0,0,0,0,0,0,1,0,576,87,202,https://www.trulia.com/p/ma/boston/36-e-springfield-st-4-boston-ma-02118--2172899807
2950,South End,multifamily,1.0,1.0,7,1,3,3,Moderate,32,0,0,0,0,0,0,0,1,0,616,87,210,https://www.trulia.com/p/ma/boston/801-tremont-st-305-boston-ma-02118--2001453660
3400,South End,multifamily,1.0,1.0,11,3,4,4,Low,32,3,0,0,1,1,1,0,0,0,667,95,236,https://www.trulia.com/p/ma/boston/764-tremont-st-5-boston-ma-02118--2001453046
8749,South End,apartment,3.0,2.0,8,2,3,3,Low,32,5,0,1,1,1,1,1,1,1,1003,137,373,https://www.trulia.com/c/ma/boston/ink-block-300-harrison-ave-boston-ma-02118--2001447957
3850,South End,multifamily,2.0,1.5,6,2,2,2,High,32,0,0,0,0,0,0,0,1,0,658,106,219,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2172410633
4500,South End,multifamily,3.0,2.0,11,3,4,4,High,32,4,0,1,1,1,1,0,1,1,605,86,225,https://www.trulia.com/p/ma/boston/237-northampton-st-garden-copy-boston-ma-02118--1001461524
3500,South End,multifamily,1.0,1.0,14,4,5,5,Highest,32,0,0,0,0,0,0,0,0,0,760,106,247,https://www.trulia.com/p/ma/boston/656-tremont-st-3-boston-ma-02118--2001452114
3000,South End,apartment,1.0,1.0,12,4,4,4,Moderate,32,0,0,0,0,0,0,0,1,1,979,121,359,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2388167524
3675,South End,multifamily,2.0,1.5,6,2,2,2,High,32,0,0,0,0,0,0,0,1,0,658,106,219,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2174241981
3100,South End,multifamily,2.0,1.0,14,4,5,5,Low,32,1,0,0,0,0,0,1,1,1,783,111,260,https://www.trulia.com/p/ma/boston/601-tremont-st-1-boston-ma-02118--2171575138
3290,South End,apartment,2.0,2.0,8,2,3,3,Moderate,32,5,0,1,1,1,1,1,1,1,973,120,364,https://www.trulia.com/c/ma/boston/troy-boston-55-traveler-st-boston-ma-02118--2001451070
5300,South End,multifamily,2.0,2.0,14,4,5,5,Low,32,2,0,0,0,1,1,0,0,0,783,111,260,https://www.trulia.com/p/ma/boston/601-tremont-st-4-boston-ma-02118--2171577557
5131,South End,apartment,3.0,2.0,12,4,4,4,High,32,0,0,0,0,0,0,0,1,1,740,112,236,https://www.trulia.com/c/ma/boston/the-smith-89-e-dedham-st-boston-ma-02118--2430426900
1415,South End,apartment,1.0,1.0,15,5,5,5,Low,32,0,0,0,0,0,0,0,1,0,938,117,332,https://www.trulia.com/rental/4037385821-Apartment-Boston-MA-02118
4000,South End,multifamily,2.0,1.0,11,3,4,4,High,32,0,0,0,0,0,0,0,1,0,636,90,231,https://www.trulia.com/p/ma/boston/542-massachusetts-ave-4-boston-ma-02118--2001450853
3600,South End,multifamily,2.0,2.0,14,4,5,5,Highest,32,0,0,0,0,0,0,0,1,0,623,95,206,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2001446454
3550,South End,multifamily,2.0,1.5,6,2,2,2,High,32,0,0,0,0,0,0,0,1,0,658,106,219,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2175490929
3575,South End,multifamily,2.0,1.5,6,2,2,2,High,32,0,0,0,0,0,0,0,1,0,658,106,219,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2173916070
3550,South End,multifamily,2.0,1.5,6,2,2,2,High,32,0,0,0,0,0,0,0,1,0,658,106,219,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2171810056
4200,Fenway Kenmore,multifamily,2.0,2.0,7,1,3,3,High,32,0,0,0,0,0,0,0,1,0,617,86,217,https://www.trulia.com/p/ma/boston/address-not-disclosed-boston-ma-02118--2441006349
3100,Back Bay,multifamily,1.0,1.0,8,2,3,3,High,32,2,0,0,0,1,1,0,0,1,617,83,229,https://www.trulia.com/p/ma/boston/4-wellington-st-2-boston-ma-02118--2172409400
3700,South End,multifamily,2.0,2.0,14,4,5,5,Highest,32,3,0,0,1,1,1,0,1,0,623,95,206,https://www.trulia.com/p/ma/boston/1682-washington-st-6-boston-ma-02118--2001446453
3750,South End,multifamily,2.0,2.0,12,4,4,4,Low,32,2,0,0,0,1,1,0,1,1,941,122,333,https://www.trulia.com/p/ma/boston/460-harrison-ave-322yb-boston-ma-02118--2464408508
1100,South End,multifamily,1.0,0.0,8,2,3,3,Low,32,4,0,0,1,1,1,1,0,1,498,77,152,https://www.trulia.com/rental/4074787659-41-Thorndike-St-R3486-Boston-MA-02118
1100,South End,multifamily,1.0,0.0,8,2,3,3,Low,32,4,0,0,1,1,1,1,0,1,498,77,152,https://www.trulia.com/rental/4074787661-41-Thorndike-St-R3487-Boston-MA-02118
4075,South End,apartment,3.0,2.0,7,1,3,3,Moderate,32,1,0,0,1,0,0,0,1,0,623,86,209,https://www.trulia.com/c/ma/boston/douglass-park-650-columbus-ave-boston-ma-02118--1004324539
3300,Fenway Kenmore,multifamily,3.0,1.0,11,3,4,4,Lowest,15,3,0,0,0,1,1,1,1,0,535,47,142,https://www.trulia.com/p/ma/boston/11-aberdeen-st-3a-boston-ma-02215--2001866784
3300,Fenway Kenmore,multifamily,3.0,1.0,5,1,2,2,Low,15,0,0,0,0,0,0,0,0,0,525,56,147,https://www.trulia.com/p/ma/boston/58-queensberry-st-18-boston-ma-02215--2001873242
3000,Fenway Kenmore,multifamily,3.0,1.0,11,3,4,4,Lowest,15,3,0,0,1,1,1,0,0,0,535,47,142,https://www.trulia.com/p/ma/boston/463-park-dr-6-boston-ma-02215--2171807947
2995,Fenway Kenmore,multifamily,3.0,1.0,11,3,4,4,Lowest,15,4,0,0,1,1,1,1,0,0,535,47,142,https://www.trulia.com/p/ma/boston/17-aberdeen-st-6-boston-ma-02215--2001868833
2775,Fenway Kenmore,multifamily,3.0,1.0,11,3,4,4,Lowest,15,0,0,0,0,0,0,0,0,0,535,47,142,https://www.trulia.com/p/ma/boston/15-aberdeen-st-4-boston-ma-02215--2001868554
3600,Fenway Kenmore,multifamily,2.0,1.0,1,0,0,1,Lowest,15,0,0,0,0,0,0,0,1,0,613,53,186,https://www.trulia.com/p/ma/boston/636-beacon-st-303-boston-ma-02215--2001873659
2100,Fenway Kenmore,multifamily,2.0,1.0,11,3,4,4,Lowest,15,3,0,0,0,1,1,1,0,0,535,47,142,https://www.trulia.com/p/ma/boston/11-aberdeen-st-e-boston-ma-02215--1001447261
3500,Fenway Kenmore,multifamily,2.0,1.0,11,3,4,4,Lowest,15,2,0,0,1,0,0,1,1,1,511,47,128,https://www.trulia.com/p/ma/boston/919-beacon-st-boston-ma-02215--1001546001
3800,Fenway Kenmore,multifamily,3.0,1.0,11,3,4,4,Lowest,15,3,0,0,1,1,1,0,0,0,535,47,142,https://www.trulia.com/p/ma/boston/21-aberdeen-st-4-boston-ma-02215--2001869846
2600,Fenway Kenmore,multifamily,2.0,1.0,11,3,4,4,Lowest,15,3,0,0,0,1,1,1,0,0,528,47,138,https://www.trulia.com/p/ma/boston/879-beacon-st-53-boston-ma-02215--2171808544
2625,Fenway Kenmore,multifamily,2.0,1.0,4,0,1,3,Moderate,15,3,0,0,0,1,1,1,1,0,539,52,151,https://www.trulia.com/p/ma/boston/19-peterborough-st-25-boston-ma-02215--2172665081
2500,Fenway Kenmore,multifamily,2.0,1.0,5,1,2,2,Low,15,4,0,0,1,1,1,1,0,0,525,56,147,https://www.trulia.com/p/ma/boston/58-queensberry-st-g3-boston-ma-02215--2001873280
2500,Fenway Kenmore,multifamily,2.0,1.0,5,1,2,2,Low,15,3,0,0,0,1,1,1,1,0,525,56,147,https://www.trulia.com/p/ma/boston/58-queensberry-st-g2-boston-ma-02215--2001873279
2500,Fenway Kenmore,multifamily,2.0,1.0,5,1,2,2,Low,15,0,0,0,0,0,0,0,0,0,525,56,147,https://www.trulia.com/p/ma/boston/56-queensberry-st-g4-boston-ma-02215--2171569036
2525,Fenway Kenmore,multifamily,2.0,1.0,11,3,4,4,Lowest,15,2,0,0,1,0,0,1,0,0,535,47,142,https://www.trulia.com/p/ma/boston/11-aberdeen-st-6a-boston-ma-02215--2001866790
2550,Fenway Kenmore,multifamily,2.0,1.0,4,0,1,3,Moderate,15,3,0,0,0,1,1,1,1,0,539,52,151,https://www.trulia.com/p/ma/boston/19-peterborough-st-10-boston-ma-02215--2173984040
3600,Fenway Kenmore,multifamily,2.0,1.0,5,1,2,2,Low,15,3,0,0,0,1,1,1,0,0,525,56,147,https://www.trulia.com/p/ma/boston/137-park-dr-1-boston-ma-02215--2171828117
2190,Back Bay,multifamily,1.0,1.0,3,1,0,2,Lowest,15,3,0,0,0,1,1,1,1,0,661,64,219,https://www.trulia.com/p/ma/boston/529-beacon-st-20-boston-ma-02215--2001872434
2400,Fenway Kenmore,multifamily,2.0,1.0,4,0,1,3,Moderate,15,3,0,0,0,1,1,1,1,0,539,52,151,https://www.trulia.com/p/ma/boston/11-peterborough-st-25-boston-ma-02215--2172672105
2350,Fenway Kenmore,multifamily,2.0,1.0,11,3,4,4,Lowest,15,1,0,0,0,0,0,1,0,0,535,47,142,https://www.trulia.com/p/ma/boston/19-aberdeen-st-3-boston-ma-02215--2001869717
