rent,area,property_type,bed,bath,school,elemenatary_school,middle_school,high_school,crime,car_commute_percent,total_amenties,laundry,ac,dishwasher,washer,dryer,fridge,pet_allowed,parking,restaurant,grocery,nightlife
2745,Jamaica Plain,multifamily,3.0,1.0,19,9,5,5,Low,53,3,1,0,0,1,1,0,0,1,169,35,27
2745,Jamaica Plain,multifamily,3.0,1.0,19,9,5,5,Low,53,3,1,0,0,1,1,0,0,1,169,35,27
1875,Jamaica Plain,multifamily,1.0,1.0,25,9,8,8,Lowest,21,3,1,0,0,1,1,0,0,0,298,34,59
2850,Jamaica Plain,multifamily,3.0,1.0,20,8,6,6,Moderate,42,0,0,0,0,0,0,0,1,0,207,36,30
3200,Jamaica Plain,multifamily,4.0,1.0,16,8,4,4,High,53,1,0,0,0,0,0,1,1,1,138,31,24
3700,Jamaica Plain,multifamily,4.0,1.0,25,9,8,8,Lowest,21,5,1,0,1,1,1,1,0,1,306,34,61
3000,Jamaica Plain,multifamily,4.0,2.0,23,9,7,7,Moderate,42,5,1,0,1,1,1,1,0,0,158,31,28
1850,Jamaica Plain,multifamily,2.0,1.0,7,3,2,2,Lowest,66,3,1,0,0,1,1,0,1,0,70,17,15
1650,Jamaica Plain,multifamily,1.0,1.0,28,10,9,9,Lowest,42,0,0,0,0,0,0,0,0,0,280,39,42
1650,Jamaica Plain,multifamily,1.0,1.0,25,9,8,8,Lowest,42,0,0,0,0,0,0,0,1,0,290,36,55
2295,Jamaica Plain,multifamily,2.0,1.0,25,9,8,8,Lowest,21,3,1,0,0,1,1,0,0,0,298,34,59
2295,Jamaica Plain,multifamily,2.0,1.0,25,9,8,8,Lowest,21,4,1,0,0,1,1,1,1,1,298,34,59
2295,Jamaica Plain,multifamily,2.0,1.0,25,9,8,8,Lowest,21,0,0,0,0,0,0,0,0,0,298,34,59
2245,Jamaica Plain,multifamily,2.0,1.0,25,9,8,8,Lowest,21,3,1,0,0,1,1,0,1,0,306,34,61
2295,Jamaica Plain,multifamily,2.0,1.0,25,9,8,8,Lowest,21,0,0,0,0,0,0,0,0,0,306,34,61
2300,Jamaica Plain,multifamily,2.0,1.0,23,9,7,7,Low,42,4,1,0,1,1,1,0,0,0,190,33,29
3200,Jamaica Plain,multifamily,4.0,1.0,10,6,2,2,Low,53,5,1,0,1,1,1,1,1,1,129,30,23
3150,Jamaica Plain,multifamily,4.0,1.0,10,6,2,2,Low,53,3,1,0,0,1,1,0,1,1,129,30,23
3100,Jamaica Plain,multifamily,4.0,1.0,12,6,3,3,Low,53,4,1,0,0,1,1,1,1,1,167,34,28
3100,Jamaica Plain,multifamily,4.0,1.0,10,6,2,2,Low,53,5,1,0,1,1,1,1,1,1,129,30,23
800,Jamaica Plain,apartment,1.0,1.0,10,6,2,2,Moderate,42,1,0,0,1,0,0,0,1,0,119,25,24
2050,Jamaica Plain,multifamily,2.0,1.0,16,8,4,4,Low,53,0,0,0,0,0,0,0,0,0,173,38,29
2000,Jamaica Plain,multifamily,1.0,1.0,23,9,7,7,Low,42,5,1,0,1,1,1,1,0,0,190,33,29
2650,Jamaica Plain,multifamily,3.0,1.0,18,8,5,5,Low,53,0,0,0,0,0,0,0,1,1,159,33,27
2900,Jamaica Plain,multifamily,3.0,1.0,17,7,5,5,Lowest,42,0,0,0,0,0,0,0,1,0,171,34,29
2775,Jamaica Plain,multifamily,3.0,1.0,2,1,1,0,Lowest,42,2,1,0,1,0,0,0,1,1,77,15,20
3495,Jamaica Plain,multifamily,4.0,1.0,10,6,2,2,High,42,1,1,0,0,0,0,0,1,1,119,25,24
2295,Jamaica Plain,multifamily,2.0,1.0,25,9,8,8,Lowest,21,3,1,0,0,1,1,0,0,0,298,34,59
2295,Jamaica Plain,multifamily,2.0,1.0,25,9,8,8,Lowest,21,3,1,0,0,1,1,0,0,0,306,34,61
3500,Jamaica Plain,multifamily,4.0,2.0,7,3,2,2,Lowest,42,5,1,0,1,1,1,1,1,1,106,25,21
2395,Jamaica Plain,multifamily,2.0,1.0,25,9,8,8,Lowest,21,3,1,0,0,1,1,0,0,0,298,34,59
2150,Jamaica Plain,multifamily,2.0,1.0,16,8,4,4,Moderate,53,3,1,0,0,1,1,0,1,0,173,38,29
2150,Jamaica Plain,multifamily,2.0,1.0,16,8,4,4,Moderate,53,3,1,0,0,1,1,0,1,1,173,38,29
2445,Jamaica Plain,multifamily,2.0,1.0,25,9,8,8,Lowest,21,4,1,0,0,1,1,1,0,0,306,34,61
2445,Jamaica Plain,multifamily,2.0,1.0,25,9,8,8,Lowest,21,4,1,0,0,1,1,1,0,0,306,34,61
2400,Jamaica Plain,multifamily,2.0,1.0,23,9,7,7,Low,42,6,1,1,1,1,1,1,0,0,190,33,29
3000,Jamaica Plain,multifamily,4.0,1.5,10,6,2,2,Low,53,5,1,0,1,1,1,1,1,1,129,30,23
3950,Jamaica Plain,multifamily,4.0,2.0,12,6,3,3,Low,53,5,1,0,1,1,1,1,1,0,173,38,29
3400,Jamaica Plain,multifamily,5.0,1.0,6,2,2,2,Lowest,42,1,1,0,0,0,0,0,1,1,71,18,17
2080,Jamaica Plain,multifamily,2.0,1.0,10,4,3,3,Highest,42,4,1,0,0,1,1,1,1,0,113,24,21
2895,Jamaica Plain,multifamily,3.0,2.0,12,4,4,4,Highest,42,4,1,0,0,1,1,1,1,1,106,23,20
2295,Jamaica Plain,multifamily,2.0,1.0,25,9,8,8,Lowest,21,3,1,0,0,1,1,0,0,0,298,34,59
2295,Jamaica Plain,multifamily,2.0,1.0,25,9,8,8,Lowest,21,3,1,0,0,1,1,0,0,0,298,34,59
2150,Jamaica Plain,multifamily,2.0,1.0,16,8,4,4,Moderate,53,3,1,0,0,1,1,0,1,1,173,38,29
2150,Jamaica Plain,multifamily,2.0,1.0,15,7,4,4,Moderate,53,5,1,0,1,1,1,1,0,1,178,40,29
2175,Jamaica Plain,multifamily,2.0,1.0,16,8,4,4,Moderate,53,5,1,0,1,1,1,1,0,0,178,40,29
2150,Jamaica Plain,multifamily,2.0,1.0,16,8,4,4,Moderate,53,5,1,0,1,1,1,1,0,0,178,40,29
2150,Jamaica Plain,multifamily,2.0,1.0,15,7,4,4,Moderate,53,3,1,0,0,1,1,0,1,1,178,40,29
1900,Jamaica Plain,multifamily,1.0,1.0,23,9,7,7,Low,42,3,0,1,1,0,0,1,0,0,190,33,29
2395,Jamaica Plain,multifamily,2.0,1.0,25,9,8,8,Lowest,21,0,0,0,0,0,0,0,0,0,298,34,59
3250,Jamaica Plain,multifamily,4.0,2.0,9,3,3,3,Highest,42,5,1,0,1,1,1,1,0,0,115,25,20
3200,Jamaica Plain,multifamily,4.0,2.0,25,9,8,8,Low,42,5,1,0,1,1,1,1,0,1,190,33,28
2695,Jamaica Plain,multifamily,3.0,2.0,15,7,4,4,Moderate,53,5,1,0,1,1,1,1,1,1,178,40,29
2670,Jamaica Plain,multifamily,3.0,2.0,15,7,4,4,Moderate,53,3,1,0,0,1,1,0,1,1,178,40,29
2025,Jamaica Plain,multifamily,1.0,1.0,17,7,5,5,Lowest,42,2,0,0,1,0,0,1,1,0,157,32,28
835,Jamaica Plain,apartment,1.0,1.0,13,5,4,4,Moderate,42,2,0,0,0,1,1,0,1,0,132,30,25
2845,Jamaica Plain,multifamily,4.0,1.5,16,8,4,4,Moderate,53,3,1,0,0,1,1,0,1,1,159,36,23
1650,Jamaica Plain,multifamily,1.0,1.0,28,10,9,9,Lowest,42,1,0,0,0,0,0,1,0,0,280,39,42
3000,Jamaica Plain,multifamily,3.0,2.0,25,9,8,8,Low,42,5,1,0,1,1,1,1,0,1,190,33,28
4400,Jamaica Plain,multifamily,5.0,2.0,9,3,3,3,Highest,42,5,1,0,1,1,1,1,0,0,113,24,21
2400,Jamaica Plain,multifamily,2.0,1.0,23,9,7,7,Low,42,6,1,1,1,1,1,1,0,0,190,33,29
2100,Jamaica Plain,multifamily,1.0,1.0,23,9,7,7,Low,42,6,1,1,1,1,1,1,0,0,190,33,29
948,Jamaica Plain,apartment,1.0,1.0,6,2,2,2,Lowest,42,1,0,0,0,1,0,0,1,0,85,16,15
2500,Jamaica Plain,multifamily,2.0,1.0,20,8,6,6,Low,42,2,0,0,1,0,0,1,0,1,160,32,29
2500,Jamaica Plain,multifamily,2.0,1.0,6,2,2,2,Lowest,42,1,0,0,1,0,0,0,1,1,75,17,16
2395,Jamaica Plain,multifamily,2.0,1.0,25,9,8,8,Lowest,21,0,0,0,0,0,0,0,1,0,298,34,59
3000,Jamaica Plain,multifamily,3.0,1.5,25,9,8,8,Lowest,42,5,1,0,1,1,1,1,0,0,275,38,42
2295,Jamaica Plain,multifamily,2.0,1.0,25,9,8,8,Lowest,21,0,0,0,0,0,0,0,1,0,306,34,61
3695,Jamaica Plain,multifamily,4.0,1.0,10,6,2,2,Moderate,42,0,0,0,0,0,0,0,1,1,119,25,24
3800,Jamaica Plain,multifamily,4.0,1.0,18,6,6,6,Low,21,0,0,0,0,0,0,0,1,0,327,34,69
2295,Jamaica Plain,multifamily,2.0,1.0,16,8,4,4,Moderate,53,0,0,0,0,0,0,0,1,0,178,40,29
2500,Jamaica Plain,multifamily,2.0,1.0,23,9,7,7,Low,42,5,1,0,1,1,1,1,0,0,190,33,29
2195,Jamaica Plain,multifamily,2.0,1.0,15,7,4,4,Moderate,53,3,1,0,0,1,1,0,1,1,178,40,29
2500,Jamaica Plain,multifamily,2.0,1.0,7,3,2,2,Lowest,42,0,0,0,0,0,0,0,0,0,97,17,17
3900,Jamaica Plain,multifamily,5.0,2.0,6,2,2,2,Lowest,42,5,1,0,1,1,1,1,0,1,71,18,17
3950,Jamaica Plain,multifamily,5.0,2.0,2,1,1,0,Lowest,42,0,0,0,0,0,0,0,0,0,80,16,20
3800,Jamaica Plain,multifamily,5.0,2.0,26,10,8,8,Lowest,42,5,1,0,1,1,1,1,0,1,192,33,28
2600,Jamaica Plain,multifamily,2.0,1.0,25,9,8,8,Lowest,42,2,0,0,1,0,0,1,0,0,285,34,49
2400,Jamaica Plain,multifamily,2.0,1.0,7,3,2,2,Lowest,42,5,1,0,1,1,1,1,0,0,97,17,17
3395,Jamaica Plain,multifamily,3.0,1.0,9,3,3,3,Lowest,42,5,1,0,1,1,1,1,1,1,117,25,21
3325,Jamaica Plain,multifamily,3.0,1.0,9,3,3,3,Lowest,42,5,1,0,1,1,1,1,1,1,120,26,21
3370,Jamaica Plain,multifamily,3.0,1.0,10,4,3,3,Lowest,42,5,1,0,1,1,1,1,0,1,110,24,21
965,Jamaica Plain,apartment,1.0,1.0,8,4,2,2,Moderate,42,2,0,0,1,0,1,0,1,0,120,26,23
2150,Jamaica Plain,multifamily,1.0,1.0,23,9,7,7,Low,42,6,1,1,1,1,1,1,0,0,190,33,29
3375,Jamaica Plain,multifamily,3.0,1.0,12,4,4,4,Highest,42,5,1,0,1,1,1,1,0,1,106,23,19
2900,Jamaica Plain,multifamily,3.0,1.0,25,9,8,8,Lowest,42,5,1,0,1,1,1,1,0,0,290,36,55
3295,Jamaica Plain,multifamily,3.0,1.0,12,4,4,4,Highest,42,5,1,0,1,1,1,1,0,1,106,23,19
3495,Jamaica Plain,multifamily,3.0,1.0,9,3,3,3,Lowest,42,5,1,0,1,1,1,1,1,1,120,26,21
3395,Jamaica Plain,multifamily,3.0,1.0,10,4,3,3,Lowest,42,5,1,0,1,1,1,1,0,1,110,24,21
3150,Jamaica Plain,multifamily,3.0,1.0,25,9,8,8,Lowest,42,0,0,0,0,0,0,0,0,0,285,34,49
2600,Jamaica Plain,multifamily,3.0,1.0,2,1,1,0,Lowest,66,4,1,0,1,1,1,0,0,0,83,21,20
3000,Jamaica Plain,multifamily,3.0,1.0,26,10,8,8,Low,42,5,1,1,1,1,1,0,1,1,191,33,30
3900,Jamaica Plain,multifamily,4.0,1.0,26,10,8,8,Low,42,3,1,0,0,1,1,0,0,0,190,33,28
3300,Jamaica Plain,multifamily,4.0,2.0,6,2,2,2,Lowest,42,4,1,0,1,1,1,0,1,1,79,18,19
3100,Jamaica Plain,multifamily,3.0,1.0,25,9,8,8,Lowest,21,0,0,0,0,0,0,0,1,0,306,34,61
3895,Jamaica Plain,multifamily,4.0,2.0,10,6,2,2,Lowest,42,5,1,0,1,1,1,1,0,1,123,28,23
3770,Jamaica Plain,multifamily,4.0,2.0,10,6,2,2,Lowest,42,5,1,0,1,1,1,1,0,1,123,28,23
1875,Jamaica Plain,multifamily,1.0,1.0,25,9,8,8,Lowest,21,1,1,0,0,0,0,0,1,1,298,34,59
3300,Jamaica Plain,multifamily,4.0,2.0,7,3,2,2,Lowest,66,5,1,0,1,1,1,1,1,0,70,17,15
3200,Jamaica Plain,multifamily,4.0,2.0,7,3,2,2,Lowest,66,5,1,0,1,1,1,1,1,0,70,17,15
3600,Jamaica Plain,multifamily,4.0,2.0,25,9,8,8,Lowest,21,5,1,0,1,1,1,1,0,0,306,34,61
1850,Jamaica Plain,multifamily,1.0,1.0,16,8,4,4,Moderate,53,6,1,1,1,1,1,1,1,1,178,40,29
3850,Jamaica Plain,multifamily,4.0,2.0,2,1,1,0,Lowest,42,5,1,0,1,1,1,1,1,0,83,17,20
4500,Jamaica Plain,multifamily,5.0,2.0,11,5,3,3,Lowest,42,3,1,0,0,1,1,0,1,1,116,24,21
5700,Jamaica Plain,multifamily,6.0,2.0,27,9,9,9,Low,23,4,1,0,1,1,1,0,1,0,306,34,63
2500,Jamaica Plain,multifamily,2.0,1.0,2,1,1,0,Lowest,42,2,1,0,1,0,0,0,1,0,80,16,19
3100,Jamaica Plain,multifamily,4.0,1.5,16,8,4,4,Moderate,53,3,1,0,0,1,1,0,1,1,159,36,23
3750,Jamaica Plain,multifamily,4.0,2.0,2,1,1,0,Lowest,42,5,1,0,1,1,1,1,1,0,83,17,20
2400,Jamaica Plain,multifamily,2.0,1.0,31,11,10,10,Lowest,42,0,0,0,0,0,0,0,1,0,233,36,32
850,Jamaica Plain,multifamily,4.0,1.0,27,9,9,9,Low,23,1,1,0,0,0,0,0,1,0,306,34,63
850,Jamaica Plain,multifamily,4.0,1.0,27,9,9,9,Low,23,1,1,0,0,0,0,0,1,0,306,34,63
3750,Jamaica Plain,multifamily,3.0,1.0,25,9,8,8,Low,42,5,1,0,1,1,1,1,0,1,195,35,29
3250,Jamaica Plain,multifamily,4.0,1.0,16,8,4,4,High,53,1,0,0,0,0,0,1,1,1,138,31,24
4200,Jamaica Plain,multifamily,4.0,2.0,9,3,3,3,Highest,42,5,1,0,1,1,1,1,0,0,113,24,21
2300,Jamaica Plain,multifamily,1.0,1.0,25,9,8,8,Lowest,21,5,1,0,1,1,1,1,0,0,285,34,49
5700,Jamaica Plain,multifamily,6.0,2.0,27,9,9,9,Low,23,0,0,0,0,0,0,0,1,0,306,34,63
3850,Jamaica Plain,multifamily,4.0,2.0,2,1,1,0,Lowest,42,0,0,0,0,0,0,0,1,0,83,17,20
4000,Jamaica Plain,multifamily,4.0,2.0,28,10,9,9,Lowest,42,5,1,0,1,1,1,1,1,1,190,33,29
4000,Jamaica Plain,multifamily,4.0,2.0,25,9,8,8,Low,42,5,1,0,1,1,1,1,0,1,195,35,29
3600,Jamaica Plain,multifamily,4.0,2.0,5,3,2,0,Lowest,42,5,1,0,1,1,1,1,1,1,68,18,15
4000,Jamaica Plain,multifamily,4.0,2.0,28,10,9,9,Lowest,42,5,1,0,1,1,1,1,1,1,190,33,29
4100,Jamaica Plain,multifamily,4.0,2.0,28,10,9,9,Lowest,42,5,1,0,1,1,1,1,1,1,190,33,29
2800,Jamaica Plain,multifamily,2.0,1.0,6,2,2,2,Lowest,42,1,0,0,1,0,0,0,1,1,75,17,16
1800,Jamaica Plain,multifamily,1.0,1.0,16,8,4,4,Lowest,53,0,0,0,0,0,0,0,1,0,139,32,25
2700,Jamaica Plain,multifamily,2.0,1.0,6,2,2,2,Lowest,42,2,0,0,1,0,0,1,0,1,84,23,17
2800,Jamaica Plain,multifamily,2.0,1.0,25,9,8,8,Lowest,21,5,1,0,1,1,1,1,1,0,285,34,49
4500,Jamaica Plain,multifamily,4.0,2.0,3,1,1,1,Lowest,42,5,1,0,1,1,1,1,1,1,70,15,14
2500,Jamaica Plain,multifamily,3.0,1.0,10,4,3,3,Lowest,66,2,0,0,1,0,0,1,0,0,67,18,15
3550,Jamaica Plain,multifamily,4.0,2.5,15,7,4,4,Moderate,53,5,1,0,1,1,1,1,1,0,179,37,29
4000,Jamaica Plain,multifamily,4.0,2.0,9,3,3,3,Lowest,42,5,1,0,1,1,1,1,1,0,117,25,21
3525,Jamaica Plain,multifamily,4.0,2.5,15,7,4,4,Moderate,53,5,1,0,1,1,1,1,1,0,179,37,29
3525,Jamaica Plain,multifamily,4.0,2.5,16,8,4,4,Moderate,53,5,1,0,1,1,1,1,0,0,179,37,29
2395,Jamaica Plain,multifamily,2.0,1.0,18,8,5,5,Low,53,5,1,0,1,1,1,1,1,1,159,33,27
2370,Jamaica Plain,multifamily,2.0,1.0,18,8,5,5,Low,53,5,1,0,1,1,1,1,1,1,159,33,27
3150,Jamaica Plain,multifamily,2.0,1.0,25,9,8,8,Lowest,42,5,1,0,1,1,1,1,0,0,290,36,55
3850,Jamaica Plain,multifamily,4.0,2.0,2,1,1,0,Lowest,42,4,1,1,0,1,1,0,1,0,83,17,20
3100,Mattapan,multifamily,4.0,1.0,12,7,5,0,High,59,1,0,0,0,0,0,1,1,1,67,15,5
2250,Mattapan,multifamily,3.0,1.0,5,3,2,0,Highest,59,3,1,0,0,1,1,0,0,0,72,14,4
2500,Mattapan,multifamily,3.0,1.0,5,3,2,0,Highest,59,0,0,0,0,0,0,0,0,1,72,14,4
3200,Mattapan,multifamily,4.0,1.0,5,3,2,0,High,59,0,0,0,0,0,0,0,1,1,68,14,4
2350,Mattapan,multifamily,2.0,1.0,20,8,6,6,Low,59,0,0,0,0,0,0,0,0,0,75,20,9
800,Mattapan,multifamily,1.0,0.0,5,3,2,0,Highest,59,3,1,0,0,1,1,0,0,0,72,14,4
2100,Mattapan,apartment,1.0,1.0,4,2,1,1,Lowest,59,5,1,0,1,1,1,1,1,1,61,14,13
2700,Mattapan,multifamily,4.0,1.0,12,7,5,0,High,59,1,1,0,0,0,0,0,1,1,64,14,4
2500,Mattapan,multifamily,4.0,1.0,5,3,2,0,High,59,2,1,0,0,0,0,1,1,0,68,14,4
2500,Mattapan,multifamily,4.0,1.0,5,3,2,0,High,59,2,1,0,0,0,0,1,1,0,72,14,4
2600,Mattapan,multifamily,3.0,1.0,17,7,5,5,Lowest,59,2,1,1,0,0,0,0,1,0,67,11,9
1000,Mattapan,multifamily,3.0,1.0,5,3,2,0,High,59,4,1,1,0,1,1,0,1,0,69,14,4
2300,Mattapan,multifamily,3.0,1.0,6,3,3,0,Low,59,1,0,0,0,0,0,1,1,0,68,15,4
2500,Mattapan,multifamily,3.0,1.0,5,3,2,0,Highest,59,1,1,0,0,0,0,0,1,1,69,15,5
2750,Mattapan,multifamily,3.0,1.0,11,6,5,0,Low,59,3,0,1,1,0,0,1,1,0,63,15,4
1995,Mattapan,multifamily,2.0,2.0,5,3,2,0,Moderate,59,4,1,1,0,1,1,0,1,1,68,14,4
2500,Mattapan,multifamily,1.0,1.0,3,1,0,2,Lowest,21,3,0,1,1,0,0,1,1,0,76,18,13
2600,Mattapan,townhouse,2.0,2.0,3,2,1,0,Lowest,59,0,0,0,0,0,0,0,1,0,74,14,7
1700,Mattapan,multifamily,1.0,1.0,7,3,2,2,Lowest,59,5,1,0,1,1,1,1,1,0,87,18,15
2200,Mattapan,multifamily,2.0,1.0,12,4,4,4,Lowest,54,1,0,0,0,0,0,1,1,0,88,19,15
2600,Mattapan,multifamily,4.0,1.0,5,3,2,0,Highest,59,2,1,1,0,0,0,0,1,1,69,15,5
2350,Mattapan,multifamily,4.0,1.0,2,1,1,0,Moderate,54,1,1,0,0,0,0,0,1,0,75,14,5
2100,Mattapan,multifamily,3.0,1.0,22,8,7,7,Low,59,1,1,0,0,0,0,0,1,0,80,18,11
1750,Mattapan,multifamily,3.0,1.0,4,2,1,1,Low,59,0,0,0,0,0,0,0,1,0,61,13,11
2250,Mattapan,multifamily,3.0,1.0,12,7,5,0,Low,59,1,1,0,0,0,0,0,1,1,63,15,4
2400,Mattapan,multifamily,3.0,1.0,14,6,4,4,Low,54,1,1,0,0,0,0,0,1,0,90,20,13
2300,Mattapan,multifamily,3.0,1.0,14,6,4,4,Low,54,0,0,0,0,0,0,0,1,0,90,20,13
2800,Mattapan,multifamily,4.0,1.0,20,8,6,6,Moderate,59,0,0,0,0,0,0,0,1,0,62,15,4
1800,Mattapan,multifamily,2.0,1.0,12,7,5,0,Moderate,59,1,1,0,0,0,0,0,1,1,63,15,4
1800,Mattapan,multifamily,2.0,1.0,10,4,3,3,Lowest,59,1,1,0,0,0,0,0,1,1,54,11,5
2300,Mattapan,multifamily,3.0,1.0,13,5,4,4,Lowest,59,2,0,0,1,0,0,1,1,0,57,11,6
3000,Mattapan,multifamily,4.0,1.0,13,5,4,4,Lowest,59,0,0,0,0,0,0,0,1,0,61,12,8
3100,Mattapan,multifamily,4.0,1.0,13,5,4,4,Lowest,59,0,0,0,0,0,0,0,1,0,64,13,8
1850,Mattapan,multifamily,2.0,1.0,10,6,4,0,Moderate,59,2,1,0,0,0,0,1,1,1,61,15,4
1850,Mattapan,apartment,2.0,1.0,20,8,6,6,Low,59,3,1,1,0,0,0,1,1,1,82,20,10
1900,Mattapan,apartment,2.0,1.0,12,6,3,3,Lowest,59,3,1,1,0,0,0,1,1,1,59,16,1
2600,Mattapan,multifamily,3.0,1.0,5,3,2,0,Highest,59,1,1,0,0,0,0,0,1,1,70,17,5
1200,Mattapan,singlefamily,3.0,2.0,4,1,0,3,Lowest,59,6,1,1,1,1,1,1,1,0,78,18,15
3200,Mattapan,multifamily,4.0,2.0,3,1,0,2,Lowest,59,1,1,0,0,0,0,0,1,0,65,13,9
2850,Mattapan,multifamily,4.0,1.0,5,3,2,0,High,54,4,1,1,0,1,1,0,1,1,75,16,4
4000,Mattapan,multifamily,9.0,3.0,14,6,4,4,Low,54,5,1,0,1,1,1,1,1,0,88,19,11
2200,Mattapan,multifamily,2.0,1.0,11,6,5,0,Moderate,59,1,1,0,0,0,0,0,1,0,71,18,5
2500,Mattapan,multifamily,3.0,1.0,21,9,6,6,Moderate,59,2,1,0,0,0,0,1,1,0,83,18,11
2500,Mattapan,multifamily,3.0,1.0,21,9,6,6,Moderate,59,2,1,0,0,0,0,1,1,0,83,18,11
2300,Mattapan,multifamily,4.0,2.0,7,4,3,0,Moderate,59,1,1,0,0,0,0,0,1,1,72,17,5
2900,Mattapan,multifamily,3.0,1.0,14,6,4,4,Low,54,2,1,0,1,0,0,0,1,0,92,21,15
2450,Mattapan,multifamily,3.0,1.0,11,6,5,0,Moderate,59,0,0,0,0,0,0,0,1,0,61,15,4
2800,Mattapan,multifamily,3.0,1.0,5,3,2,0,Moderate,59,1,1,0,0,0,0,0,1,0,64,14,4
2300,Mattapan,multifamily,2.0,1.0,16,6,5,5,Moderate,59,2,1,1,0,0,0,0,1,0,82,19,11
3000,Mattapan,multifamily,3.0,1.0,1,0,0,1,Lowest,59,0,0,0,0,0,0,0,1,0,63,13,7
3000,Mattapan,multifamily,3.0,1.0,1,0,0,1,Lowest,59,0,0,0,0,0,0,0,1,0,63,13,7
3200,Mattapan,multifamily,4.0,1.0,12,7,5,0,High,59,0,0,0,0,0,0,0,1,0,67,15,5
2800,Mattapan,multifamily,2.0,1.0,20,8,6,6,Low,59,1,1,0,0,0,0,0,1,1,82,20,10
1950,Mattapan,multifamily,2.0,2.0,12,6,3,3,Lowest,59,2,1,1,0,0,0,0,1,1,59,16,1
2300,Mattapan,multifamily,2.0,1.0,20,8,6,6,Low,59,0,0,0,0,0,0,0,1,0,66,13,9
2320,Mattapan,multifamily,2.0,1.0,20,8,6,6,Low,59,1,0,0,0,0,0,1,0,1,75,20,9
3000,Mattapan,multifamily,4.0,2.0,2,1,1,0,Moderate,54,0,0,0,0,0,0,0,1,0,79,18,7
3550,Mattapan,multifamily,4.0,2.0,13,5,4,4,Low,54,0,0,0,0,0,0,0,1,0,90,19,15
2600,Mattapan,multifamily,1.0,1.0,4,2,1,1,Lowest,54,4,1,1,0,1,1,0,1,1,42,12,12
2600,Mattapan,multifamily,2.0,1.5,2,1,1,0,Lowest,59,5,1,0,1,1,1,1,1,0,67,10,6
1837,Mattapan,apartment,2.0,1.5,12,6,3,3,Lowest,59,3,0,1,1,0,0,1,1,1,58,15,1
2045,Roslindale,multifamily,2.0,1.0,3,2,1,0,Lowest,66,3,1,0,0,1,1,0,0,0,73,19,21
2200,Roslindale,multifamily,2.0,1.0,14,6,4,4,Lowest,66,2,0,0,1,0,0,1,1,0,58,17,9
2400,Roslindale,multifamily,2.0,1.0,12,4,4,4,Lowest,66,2,0,0,1,0,0,1,0,1,66,17,14
2145,Roslindale,multifamily,2.0,1.0,3,2,1,0,Lowest,66,3,1,0,0,1,1,0,0,0,73,19,21
2700,Roslindale,multifamily,3.0,2.0,3,2,1,0,Lowest,66,2,0,0,1,0,0,1,1,1,69,19,19
4500,Roslindale,multifamily,3.0,2.0,10,4,3,3,Moderate,66,3,1,0,0,1,1,0,1,1,78,17,17
3895,Roslindale,multifamily,2.0,2.0,10,4,3,3,Moderate,66,3,1,0,0,1,1,0,1,1,78,17,17
3795,Roslindale,multifamily,2.0,2.0,10,4,3,3,Moderate,66,3,1,0,0,1,1,0,1,1,78,17,17
950,Roslindale,multifamily,1.0,1.0,0,0,0,0,Lowest,66,2,1,1,0,0,0,0,1,0,77,17,14
1975,Roslindale,multifamily,3.0,1.0,5,4,1,0,Lowest,66,3,1,0,0,1,1,0,1,0,71,19,15
2250,Roslindale,multifamily,3.0,1.0,0,0,0,0,Lowest,66,3,1,0,0,1,1,0,1,0,77,17,14
1800,Roslindale,multifamily,2.0,1.0,4,3,1,0,Lowest,66,3,1,0,0,1,1,0,1,0,79,18,15
1850,Roslindale,multifamily,2.0,1.0,4,3,1,0,Lowest,66,5,1,0,1,1,1,1,1,0,75,17,15
2000,Roslindale,multifamily,2.0,1.0,10,4,3,3,Lowest,66,2,1,0,0,0,0,1,1,0,70,17,14
2350,Roslindale,multifamily,3.0,1.0,13,5,4,4,Moderate,66,0,0,0,0,0,0,0,1,0,67,17,12
2000,Roslindale,multifamily,2.0,1.0,7,3,2,2,Lowest,66,1,1,0,0,0,0,0,1,1,83,20,14
1000,Roslindale,multifamily,1.0,1.0,3,2,1,0,Lowest,66,1,1,0,0,0,0,0,1,0,73,19,21
2185,Roslindale,multifamily,2.0,1.0,10,4,3,3,Lowest,66,0,0,0,0,0,0,0,1,0,70,17,14
2300,Roslindale,multifamily,3.0,1.0,2,2,0,0,Lowest,66,1,0,0,1,0,0,0,1,0,79,15,15
2700,Roslindale,multifamily,3.0,1.0,3,2,1,0,Low,66,0,0,0,0,0,0,0,1,0,76,19,21
1650,Roslindale,multifamily,1.0,1.0,13,5,4,4,Lowest,66,1,1,0,0,0,0,0,1,0,65,17,12
2550,Roslindale,multifamily,3.0,1.0,13,5,4,4,Lowest,66,1,1,0,0,0,0,0,1,0,70,17,14
2900,Roslindale,multifamily,3.0,1.0,5,3,1,1,Lowest,66,1,1,0,0,0,0,0,1,1,82,18,15
2350,Roslindale,multifamily,2.0,1.0,7,3,2,2,Lowest,66,4,1,0,1,1,1,0,1,0,82,19,14
2300,Roslindale,multifamily,2.0,1.0,6,2,2,2,Lowest,66,3,1,1,1,0,0,0,1,1,81,19,17
2600,Roslindale,multifamily,2.0,1.0,6,2,2,2,Lowest,66,3,1,0,1,0,0,1,1,1,71,18,13
